uid,variant_number,active_mins_post,active_mins_pre,gender,user_type
35611,0,232.0,76.0,unknown,non_reader
35612,0,176.0,92.0,male,non_reader
35613,0,1.0,13.0,female,non_reader
35614,0,16.0,13.0,male,non_reader
35615,0,242.0,461.0,male,non_reader
35616,0,544.0,435.0,female,reader
35617,0,1.0,17.0,female,non_reader
35618,0,159.0,78.0,male,non_reader
35619,0,95.0,56.0,male,non_reader
35620,0,146.0,213.0,female,non_reader
35621,0,16.0,17.0,male,non_reader
35622,0,12.0,3.0,female,non_reader
35623,0,33.0,27.0,male,non_reader
35624,0,34.0,13.0,male,non_reader
35625,0,3863.0,6610.0,female,reader
35626,0,8.0,11.0,female,non_reader
35628,0,164.0,588.0,unknown,non_reader
35629,0,9.0,54.0,female,non_reader
35630,0,138.0,323.0,male,reader
35631,0,21.0,29.0,female,non_reader
35632,0,20.0,49.0,male,non_reader
35633,0,60.0,43.0,male,non_reader
35634,0,80.0,42.0,male,non_reader
35635,0,11.0,19.0,female,non_reader
35636,0,40.0,36.0,female,non_reader
35637,0,6.0,1.0,unknown,new_user
35638,0,23.0,70.0,unknown,non_reader
35639,0,794.0,1215.0,male,reader
35640,0,156.0,19.0,male,non_reader
35641,0,26.0,6.0,male,non_reader
35642,0,104.0,79.0,male,non_reader
35643,0,60.0,56.0,male,non_reader
35644,0,183.0,75.0,female,reader
35645,0,13.0,47.0,male,non_reader
35646,0,54.0,34.0,female,non_reader
35647,0,40.0,51.0,male,non_reader
35648,0,19.0,33.0,female,non_reader
35649,0,4.0,14.0,male,non_reader
35650,0,2689.0,26742.0,unknown,contributor
35651,0,4.0,38.0,female,non_reader
35652,0,54.0,95.0,unknown,non_reader
35653,0,11.0,20.0,unknown,non_reader
35654,0,8236.0,7037.0,female,contributor
35655,0,106.0,173.0,male,reader
35656,0,705.0,242.0,female,non_reader
35657,0,118.0,55.0,male,non_reader
35658,0,7.0,1.0,male,new_user
35659,0,89.0,49.0,male,non_reader
35660,0,4.0,16.0,male,non_reader
35661,0,28.0,7.0,unknown,non_reader
35662,0,12.0,30.0,male,non_reader
35663,0,27.0,77.0,female,non_reader
35664,0,15.0,7.0,male,non_reader
35665,0,20.0,52.0,male,non_reader
35666,0,40.0,134.0,female,reader
35667,0,18.0,79.0,male,non_reader
35669,0,35.0,63.0,male,non_reader
35670,0,655.0,640.0,male,reader
35671,0,8.0,18.0,male,non_reader
35672,0,3994.0,1947.0,male,reader
35673,0,14.0,12.0,male,non_reader
35674,0,82.0,63.0,unknown,non_reader
35675,0,156.0,745.0,female,non_reader
35676,0,68.0,47.0,male,non_reader
35677,0,11.0,15.0,unknown,non_reader
35678,0,18.0,15.0,male,non_reader
35679,0,24.0,43.0,female,non_reader
35680,0,302.0,311.0,male,reader
35681,0,1805.0,811.0,male,non_reader
35682,0,28.0,125.0,unknown,non_reader
35684,0,22.0,57.0,male,reader
35685,0,95.0,75.0,male,non_reader
35686,0,4.0,39.0,male,non_reader
35687,0,86.0,103.0,male,non_reader
35688,0,91.0,107.0,unknown,non_reader
35689,0,39.0,108.0,male,non_reader
35690,0,49.0,82.0,unknown,non_reader
35691,0,1077.0,980.0,male,contributor
35692,0,41.0,192.0,unknown,reader
35693,0,65.0,30.0,male,non_reader
35694,0,3721.0,2215.0,female,contributor
35695,0,312.0,335.0,male,non_reader
35696,0,4.0,7.0,male,non_reader
35697,0,22.0,18.0,unknown,non_reader
35698,0,39.0,57.0,male,non_reader
35699,0,1235.0,586.0,male,reader
35700,0,9.0,63.0,male,non_reader
35701,0,8.0,11.0,unknown,non_reader
35702,0,1.0,2.0,male,new_user
35703,0,32.0,26.0,male,non_reader
35704,0,709.0,1587.0,male,non_reader
35705,0,25.0,87.0,female,reader
35706,0,101.0,130.0,male,non_reader
35707,0,137.0,562.0,male,reader
35708,0,142.0,117.0,male,non_reader
35709,0,32.0,55.0,male,non_reader
35710,0,119.0,315.0,male,non_reader
35711,0,33.0,9.0,male,non_reader
35712,0,33.0,62.0,male,non_reader
35713,0,2875.0,4396.0,male,reader
35714,0,257.0,241.0,female,non_reader
35715,0,85.0,28.0,male,non_reader
35717,0,17.0,3.0,female,non_reader
35718,0,14.0,27.0,male,non_reader
35719,0,909.0,252.0,male,non_reader
35720,0,35.0,13.0,male,non_reader
35721,0,5.0,8.0,male,non_reader
35722,0,14.0,3.0,female,new_user
35723,0,36.0,11.0,male,non_reader
35724,0,6.0,58.0,male,non_reader
35725,0,3.0,6.0,male,non_reader
35726,0,26.0,79.0,male,non_reader
35727,0,23.0,21.0,male,non_reader
35728,0,44.0,9.0,female,non_reader
35729,0,19.0,27.0,female,non_reader
35730,0,10.0,6.0,male,non_reader
35731,0,275.0,614.0,male,reader
35732,0,28.0,4.0,female,new_user
35733,0,5.0,11.0,unknown,non_reader
35735,0,1662.0,139.0,female,non_reader
35736,0,55.0,30.0,male,non_reader
35737,0,220.0,237.0,male,reader
35738,0,3.0,1.0,male,new_user
35739,0,14.0,29.0,female,non_reader
35740,0,25.0,46.0,female,non_reader
35741,0,3.0,12.0,male,non_reader
35742,0,61.0,226.0,male,non_reader
35743,0,3.0,61.0,unknown,non_reader
35744,0,248.0,543.0,unknown,non_reader
35745,0,125.0,66.0,male,non_reader
35746,0,49.0,92.0,female,non_reader
35747,0,33.0,89.0,male,non_reader
35748,0,64.0,70.0,female,non_reader
35749,0,3620.0,4302.0,female,reader
35750,0,20.0,48.0,unknown,non_reader
35751,0,10.0,9.0,female,non_reader
35752,0,70.0,66.0,female,non_reader
35753,0,837.0,1068.0,male,reader
35754,0,3.0,4.0,unknown,new_user
35755,0,41.0,227.0,unknown,non_reader
35756,0,196.0,563.0,male,non_reader
35757,0,45.0,75.0,female,non_reader
35758,0,61.0,7.0,male,new_user
35759,0,5.0,14.0,male,non_reader
35760,0,1036.0,249.0,female,non_reader
35761,0,186.0,30.0,male,non_reader
35762,0,25.0,187.0,male,non_reader
35763,0,2.0,17.0,male,non_reader
35764,0,956.0,845.0,female,reader
35765,0,5.0,5.0,unknown,non_reader
35766,0,110.0,101.0,male,non_reader
35767,0,2435.0,2645.0,male,reader
35768,0,60.0,458.0,male,non_reader
35769,0,118.0,81.0,male,non_reader
35771,0,31.0,143.0,male,non_reader
35772,0,99.0,277.0,male,non_reader
35773,0,411.0,1034.0,female,non_reader
35774,0,15.0,14.0,male,non_reader
35775,0,3793.0,1848.0,male,reader
35776,0,197.0,96.0,female,non_reader
35777,0,8.0,29.0,female,non_reader
35778,0,46.0,41.0,female,non_reader
35779,0,40.0,52.0,male,non_reader
35780,0,74.0,125.0,male,non_reader
35781,0,28.0,34.0,male,non_reader
35782,0,46.0,27.0,male,non_reader
35784,0,20.0,13.0,female,non_reader
35785,0,73.0,102.0,male,non_reader
35787,0,139.0,15.0,male,non_reader
35788,0,17.0,5.0,male,non_reader
35789,0,3.0,96.0,male,non_reader
35790,0,15652.0,12904.0,unknown,reader
35791,0,25.0,18.0,male,non_reader
35792,0,915.0,209.0,male,non_reader
35793,0,925.0,576.0,female,reader
35794,0,49.0,8.0,male,non_reader
35795,0,36.0,10.0,male,new_user
35796,0,277.0,214.0,male,non_reader
35797,0,3.0,14.0,female,non_reader
35798,0,31.0,8.0,unknown,new_user
35799,0,128.0,67.0,male,non_reader
35800,0,13.0,67.0,male,new_user
35801,0,456.0,479.0,male,non_reader
35802,0,2.0,4.0,male,non_reader
35803,0,236.0,641.0,male,non_reader
35804,0,257.0,143.0,female,contributor
35805,0,1.0,3.0,unknown,non_reader
35806,0,39.0,120.0,unknown,non_reader
35807,0,63.0,138.0,male,non_reader
35808,0,137.0,196.0,male,non_reader
35809,0,30.0,53.0,male,non_reader
35810,0,170.0,294.0,male,non_reader
35811,0,18.0,25.0,male,non_reader
35812,0,17.0,13.0,unknown,non_reader
35813,0,47.0,56.0,unknown,non_reader
35814,0,2589.0,5784.0,unknown,contributor
35815,0,112.0,291.0,unknown,non_reader
35816,0,15.0,31.0,female,non_reader
35817,0,10.0,12.0,female,non_reader
35818,0,56.0,77.0,female,non_reader
35819,0,19.0,27.0,female,non_reader
35820,0,486.0,40.0,female,non_reader
35821,0,24.0,90.0,female,non_reader
35822,0,60.0,41.0,male,non_reader
35823,0,12.0,32.0,male,non_reader
35824,0,5.0,55.0,female,non_reader
35825,0,37.0,6.0,unknown,non_reader
35826,0,110.0,122.0,male,non_reader
35827,0,192.0,613.0,male,reader
35828,0,122.0,228.0,male,non_reader
35829,0,398.0,423.0,male,reader
35830,0,1.0,4.0,male,non_reader
35831,0,66.0,70.0,male,non_reader
35832,0,41.0,9.0,male,non_reader
35833,0,41.0,47.0,unknown,non_reader
35834,0,8.0,3.0,female,new_user
35835,0,155.0,246.0,male,non_reader
35836,0,50.0,81.0,male,non_reader
35837,0,48.0,4.0,female,non_reader
35838,0,2939.0,2331.0,male,reader
35839,0,887.0,166.0,male,non_reader
35840,0,84.0,177.0,male,non_reader
35841,0,12.0,15.0,male,non_reader
35842,0,139.0,92.0,female,non_reader
35843,0,47.0,133.0,female,non_reader
35844,0,8.0,10.0,female,non_reader
35845,0,17.0,5.0,male,non_reader
35846,0,1.0,6.0,male,non_reader
35847,0,5.0,21.0,unknown,non_reader
35849,0,106.0,9.0,female,non_reader
35850,0,19.0,16.0,female,non_reader
35851,0,2601.0,476.0,female,reader
35852,0,583.0,1752.0,male,reader
35853,0,8.0,23.0,male,non_reader
35854,0,11.0,19.0,unknown,non_reader
35855,0,1106.0,2446.0,female,reader
35856,0,22.0,1.0,unknown,new_user
35857,0,4.0,55.0,unknown,non_reader
35858,0,66.0,73.0,female,non_reader
35859,0,1083.0,959.0,male,reader
35860,0,12.0,2.0,unknown,new_user
35861,0,12.0,117.0,unknown,non_reader
35862,0,1487.0,1053.0,male,reader
35863,0,145.0,80.0,male,non_reader
35864,0,22.0,52.0,unknown,non_reader
35865,0,859.0,238.0,female,non_reader
35866,0,34.0,23.0,male,non_reader
35867,0,41.0,152.0,male,non_reader
35868,0,403.0,437.0,male,non_reader
35869,0,31.0,4.0,male,new_user
35870,0,4.0,48.0,female,non_reader
35871,0,126.0,186.0,male,non_reader
35873,0,69.0,24.0,female,non_reader
35874,0,4.0,6.0,unknown,non_reader
35875,0,1.0,67.0,male,non_reader
35876,0,401.0,318.0,male,reader
35877,0,116.0,96.0,unknown,non_reader
35878,0,1308.0,1558.0,female,reader
35879,0,6.0,6.0,female,non_reader
35880,0,99.0,94.0,male,non_reader
35882,0,48.0,5.0,unknown,new_user
35883,0,17.0,64.0,male,non_reader
35884,0,2.0,4.0,male,non_reader
35885,0,3677.0,3655.0,male,reader
35886,0,31.0,51.0,female,non_reader
35887,0,89.0,147.0,male,non_reader
35889,0,603.0,861.0,male,reader
35890,0,194.0,20.0,male,non_reader
35891,0,3110.0,2860.0,male,reader
35893,0,4.0,17.0,female,non_reader
35894,0,2.0,12.0,male,non_reader
35895,0,7.0,8.0,male,non_reader
35896,0,1409.0,316.0,male,non_reader
35897,0,122.0,65.0,male,non_reader
35898,0,17.0,60.0,male,non_reader
35899,0,3091.0,88.0,male,non_reader
35901,0,57.0,4.0,unknown,new_user
35902,0,183.0,185.0,male,non_reader
35903,0,368.0,364.0,male,non_reader
35904,0,41.0,14.0,male,non_reader
35905,0,8.0,8.0,male,non_reader
35906,0,18.0,24.0,male,non_reader
35907,0,8.0,4.0,male,non_reader
35908,0,29.0,2.0,male,new_user
35909,0,15.0,15.0,male,non_reader
35910,0,46.0,73.0,female,non_reader
35911,0,1037.0,1597.0,male,reader
35912,0,56.0,9.0,male,non_reader
35913,0,2040.0,186.0,unknown,reader
35914,0,366.0,367.0,male,non_reader
35916,0,12.0,78.0,female,non_reader
35917,0,250.0,145.0,unknown,non_reader
35918,0,2.0,11.0,unknown,non_reader
35919,0,21.0,6.0,female,new_user
35921,0,76.0,100.0,female,non_reader
35922,0,12027.0,10454.0,unknown,reader
35923,0,13.0,44.0,unknown,non_reader
35924,0,13.0,19.0,male,non_reader
35925,0,6094.0,6254.0,male,reader
35926,0,233.0,1082.0,male,contributor
35927,0,141.0,23.0,unknown,non_reader
35928,0,1386.0,1316.0,female,reader
35929,0,11587.0,5683.0,male,reader
35930,0,61.0,125.0,male,non_reader
35931,0,331.0,1642.0,male,reader
35932,0,137.0,182.0,female,non_reader
35933,0,90.0,68.0,male,non_reader
35934,0,40.0,41.0,male,non_reader
35935,0,24.0,12.0,male,non_reader
35937,0,106.0,156.0,male,non_reader
35938,0,26.0,11.0,male,non_reader
35940,0,113.0,12.0,male,non_reader
35941,0,12.0,51.0,male,non_reader
35943,0,22.0,18.0,male,non_reader
35944,0,106.0,254.0,female,reader
35945,0,83.0,7.0,female,non_reader
35946,0,72.0,107.0,male,non_reader
35947,0,431.0,408.0,male,reader
35948,0,59.0,73.0,female,non_reader
35949,0,46.0,55.0,female,non_reader
35950,0,243.0,330.0,unknown,reader
35951,0,28.0,27.0,female,non_reader
35952,0,722.0,497.0,female,reader
35953,0,3.0,14.0,unknown,non_reader
35954,0,29.0,17.0,male,non_reader
35955,0,30.0,33.0,unknown,non_reader
35956,0,19.0,32.0,male,non_reader
35957,0,4325.0,3788.0,female,reader
35958,0,12.0,,male,new_user
35959,0,653.0,179.0,female,contributor
35960,0,16.0,29.0,male,non_reader
35961,0,119.0,117.0,unknown,non_reader
35962,0,15.0,145.0,unknown,non_reader
35963,0,204.0,80.0,male,reader
35964,0,29.0,84.0,male,non_reader
35965,0,27.0,74.0,female,non_reader
35966,0,120.0,490.0,female,non_reader
35967,0,48.0,27.0,male,non_reader
35968,0,333.0,104.0,male,non_reader
35969,0,83.0,210.0,male,non_reader
35970,0,77.0,348.0,female,reader
35971,0,6.0,,female,new_user
35972,0,9861.0,10300.0,unknown,reader
35973,0,4.0,19.0,male,non_reader
35974,0,65.0,5.0,female,non_reader
35975,0,14.0,12.0,unknown,non_reader
35976,0,30.0,477.0,unknown,non_reader
35977,0,3.0,35.0,unknown,non_reader
35978,0,1345.0,749.0,male,non_reader
35979,0,255.0,218.0,female,non_reader
35980,0,18.0,15.0,male,non_reader
35981,0,13.0,11.0,male,non_reader
35982,0,99.0,152.0,male,non_reader
35984,0,248.0,599.0,male,reader
35985,0,15.0,18.0,unknown,non_reader
35986,0,27.0,126.0,unknown,non_reader
35988,0,27.0,32.0,female,non_reader
35989,0,536.0,90.0,unknown,non_reader
35990,0,4.0,63.0,male,non_reader
35991,0,1.0,38.0,unknown,non_reader
35992,0,923.0,942.0,male,non_reader
35993,0,162.0,218.0,male,non_reader
35994,0,195.0,1220.0,male,reader
35995,0,27.0,27.0,unknown,non_reader
35996,0,376.0,2323.0,female,contributor
35997,0,25.0,37.0,unknown,non_reader
35998,0,1028.0,475.0,female,non_reader
35999,0,23.0,15.0,unknown,non_reader
36000,0,10.0,14.0,male,non_reader
36001,0,50.0,33.0,unknown,non_reader
36002,0,70.0,29.0,female,non_reader
36004,0,51.0,175.0,male,reader
36005,0,11.0,16.0,female,non_reader
36006,0,3813.0,6760.0,male,reader
36007,0,46.0,36.0,male,non_reader
36008,0,424.0,508.0,female,reader
36009,0,6.0,15.0,male,non_reader
36010,0,31.0,90.0,male,reader
36011,0,49.0,11.0,female,non_reader
36012,0,161.0,58.0,male,non_reader
36013,0,6.0,65.0,male,non_reader
36014,0,22.0,35.0,male,non_reader
36015,0,13.0,40.0,male,non_reader
36016,0,8.0,41.0,male,non_reader
36017,0,75.0,23.0,female,non_reader
36018,0,67.0,79.0,male,non_reader
36019,0,87.0,11.0,male,non_reader
36020,0,339.0,140.0,female,reader
36021,0,32.0,28.0,male,non_reader
36022,0,11.0,5.0,female,non_reader
36023,0,35.0,21.0,male,non_reader
36024,0,18.0,50.0,male,non_reader
36025,0,16.0,43.0,female,non_reader
36026,0,11.0,17.0,male,non_reader
36027,0,2089.0,4059.0,female,reader
36028,0,2.0,20.0,unknown,non_reader
36029,0,50.0,7.0,unknown,non_reader
36030,0,35.0,126.0,female,non_reader
36031,0,63.0,73.0,male,non_reader
36032,0,72.0,9.0,female,new_user
36033,0,81.0,23.0,unknown,non_reader
36034,0,152.0,43.0,male,non_reader
36035,0,229.0,223.0,male,non_reader
36036,0,821.0,391.0,female,non_reader
36037,0,98.0,265.0,female,non_reader
36038,0,1258.0,2939.0,male,reader
36039,0,38.0,11.0,male,non_reader
36040,0,18.0,48.0,male,non_reader
36041,0,3.0,12.0,female,non_reader
36042,0,15.0,2.0,male,non_reader
36043,0,57.0,121.0,male,non_reader
36044,0,36.0,4.0,male,new_user
36045,0,337.0,124.0,male,reader
36046,0,2.0,22.0,male,non_reader
36047,0,5.0,12.0,female,non_reader
36048,0,1231.0,1902.0,male,reader
36049,0,24.0,44.0,male,non_reader
36050,0,5.0,17.0,female,non_reader
36051,0,271.0,1740.0,female,non_reader
36052,0,84.0,66.0,male,non_reader
36053,0,21.0,547.0,male,reader
36054,0,131.0,142.0,male,non_reader
36055,0,7.0,11.0,female,non_reader
36056,0,15.0,40.0,male,non_reader
36057,0,1734.0,1928.0,female,reader
36058,0,127.0,148.0,male,non_reader
36059,0,126.0,122.0,female,reader
36060,0,22.0,62.0,female,non_reader
36061,0,9.0,2.0,female,new_user
36062,0,47.0,102.0,female,non_reader
36063,0,4435.0,1268.0,female,reader
36064,0,29.0,47.0,female,non_reader
36065,0,1225.0,1102.0,male,reader
36066,0,8463.0,1667.0,male,reader
36067,0,32.0,41.0,male,non_reader
36069,0,17.0,12.0,female,non_reader
36070,0,16.0,28.0,male,non_reader
36071,0,254.0,1035.0,unknown,non_reader
36072,0,25.0,89.0,female,non_reader
36073,0,429.0,17.0,male,non_reader
36074,0,43.0,83.0,male,non_reader
36075,0,53.0,46.0,male,non_reader
36076,0,1110.0,3049.0,female,reader
36077,0,277.0,145.0,male,non_reader
36078,0,97.0,196.0,female,non_reader
36079,0,315.0,175.0,female,non_reader
36080,0,256.0,498.0,male,non_reader
36081,0,123.0,95.0,male,non_reader
36083,0,7.0,13.0,male,non_reader
36084,0,7142.0,181.0,male,non_reader
36085,0,5512.0,7280.0,female,reader
36086,0,72.0,47.0,female,non_reader
36087,0,6.0,17.0,male,non_reader
36088,0,4.0,10.0,unknown,new_user
36089,0,114.0,83.0,male,non_reader
36090,0,12.0,36.0,male,non_reader
36091,0,49.0,61.0,male,non_reader
36092,0,45.0,67.0,female,non_reader
36093,0,74.0,20.0,female,non_reader
36094,0,438.0,628.0,male,non_reader
36095,0,98.0,218.0,male,non_reader
36096,0,476.0,401.0,female,reader
36098,0,4319.0,5573.0,unknown,reader
36099,0,7.0,26.0,male,non_reader
36101,0,29.0,11.0,female,new_user
36102,0,1802.0,986.0,unknown,reader
36103,0,4.0,6.0,male,non_reader
36104,0,326.0,311.0,female,reader
36105,0,574.0,1133.0,male,reader
36106,0,984.0,88.0,male,reader
36108,0,2060.0,1697.0,female,reader
36109,0,242.0,225.0,male,non_reader
36110,0,15.0,22.0,unknown,non_reader
36111,0,95.0,231.0,male,non_reader
36112,0,43.0,18.0,female,non_reader
36113,0,13.0,1307.0,male,reader
36114,0,4.0,26.0,male,non_reader
36115,0,16.0,57.0,unknown,non_reader
36116,0,14.0,25.0,male,non_reader
36117,0,308.0,24.0,male,non_reader
36118,0,80.0,286.0,female,non_reader
36119,0,91.0,101.0,unknown,non_reader
36120,0,1.0,27.0,male,non_reader
36121,0,169.0,6.0,male,new_user
36122,0,78.0,95.0,male,non_reader
36123,0,17.0,79.0,male,non_reader
36124,0,6.0,34.0,male,non_reader
36125,0,2277.0,1293.0,male,reader
36126,0,269.0,141.0,male,non_reader
36128,0,3518.0,2479.0,male,reader
36129,0,71.0,46.0,male,non_reader
36130,0,38.0,18.0,female,non_reader
36131,0,1.0,9.0,male,non_reader
36132,0,9.0,37.0,male,non_reader
36133,0,24.0,33.0,female,reader
36134,0,3.0,6.0,unknown,new_user
36135,0,99.0,109.0,male,non_reader
36136,0,3909.0,3675.0,female,reader
36137,0,227.0,422.0,male,reader
36138,0,40.0,99.0,male,non_reader
36139,0,5.0,52.0,female,non_reader
36140,0,3732.0,3704.0,male,contributor
36141,0,3.0,80.0,female,non_reader
36142,0,2124.0,1336.0,male,reader
36143,0,17466.0,21984.0,male,reader
36144,0,61.0,141.0,male,non_reader
36145,0,150.0,56.0,male,non_reader
36146,0,10.0,24.0,female,non_reader
36147,0,59.0,103.0,male,non_reader
36148,0,4.0,3.0,male,non_reader
36149,0,325.0,222.0,unknown,non_reader
36150,0,12115.0,16197.0,male,reader
36151,0,32.0,54.0,male,non_reader
36152,0,765.0,519.0,female,non_reader
36153,0,187.0,262.0,female,reader
36154,0,763.0,180.0,male,non_reader
36155,0,137.0,44.0,male,non_reader
36156,0,20.0,19.0,female,non_reader
36157,0,1012.0,1125.0,female,reader
36158,0,1679.0,1629.0,male,contributor
36159,0,753.0,154.0,unknown,reader
36160,0,1120.0,220.0,male,reader
36161,0,2.0,36.0,female,non_reader
36163,0,2007.0,5437.0,unknown,reader
36164,0,245.0,119.0,female,non_reader
36165,0,55.0,13.0,female,non_reader
36166,0,14.0,36.0,male,non_reader
36167,0,9.0,8.0,male,non_reader
36168,0,694.0,1193.0,male,reader
36169,0,279.0,157.0,male,non_reader
36170,0,176.0,2206.0,male,reader
36171,0,20.0,8.0,female,non_reader
36172,0,764.0,2067.0,male,contributor
36174,0,298.0,419.0,female,reader
36176,0,68.0,9.0,male,non_reader
36177,0,10.0,22.0,male,non_reader
36178,0,1080.0,1748.0,unknown,reader
36180,0,283.0,92.0,male,non_reader
36181,0,735.0,793.0,male,contributor
36182,0,157.0,116.0,female,non_reader
36183,0,10.0,9.0,female,non_reader
36184,0,87.0,147.0,unknown,non_reader
36185,0,9.0,7.0,unknown,non_reader
36186,0,121124.0,226029.0,female,reader
36187,0,219.0,57.0,unknown,non_reader
36188,0,1031.0,833.0,male,contributor
36189,0,16.0,21.0,male,non_reader
36190,0,1886.0,4995.0,male,reader
36191,0,103.0,519.0,male,non_reader
36192,0,243.0,416.0,male,non_reader
36193,0,895.0,2508.0,male,reader
36194,0,6.0,9.0,female,non_reader
36195,0,996.0,191.0,female,reader
36196,0,121.0,400.0,male,non_reader
36197,0,64.0,14.0,male,non_reader
36198,0,128.0,94.0,male,non_reader
36199,0,235.0,154.0,male,non_reader
36200,0,10.0,8.0,male,non_reader
36201,0,10.0,108.0,male,non_reader
36202,0,570.0,452.0,female,contributor
36203,0,52.0,12.0,female,non_reader
36204,0,46.0,80.0,female,non_reader
36205,0,3.0,14.0,female,non_reader
36206,0,20196.0,17265.0,male,reader
36207,0,60.0,78.0,male,non_reader
36208,0,7.0,18.0,male,non_reader
36209,0,4.0,15.0,female,non_reader
36210,0,14.0,136.0,male,non_reader
36211,0,444.0,2419.0,male,reader
36212,0,3.0,7.0,unknown,new_user
36213,0,4246.0,4161.0,male,contributor
36214,0,40.0,39.0,male,non_reader
36215,0,99.0,26.0,male,non_reader
36216,0,2.0,2.0,male,new_user
36217,0,22.0,71.0,male,non_reader
36218,0,197.0,62.0,male,non_reader
36219,0,96.0,54.0,male,non_reader
36220,0,202.0,224.0,female,non_reader
36221,0,28.0,3.0,unknown,new_user
36222,0,1908.0,2200.0,male,contributor
36223,0,9.0,28.0,female,non_reader
36224,0,265.0,435.0,female,contributor
36225,0,639.0,398.0,male,reader
36226,0,2.0,5.0,unknown,new_user
36227,0,467.0,218.0,female,reader
36228,0,990.0,1154.0,unknown,reader
36229,0,299.0,536.0,female,reader
36230,0,16.0,24.0,unknown,non_reader
36231,0,114.0,108.0,male,non_reader
36233,0,1.0,1.0,female,new_user
36234,0,3.0,3.0,female,non_reader
36235,0,13.0,21.0,female,non_reader
36236,0,78.0,53.0,female,reader
36237,0,1.0,8.0,unknown,non_reader
36238,0,4.0,21.0,unknown,non_reader
36239,0,2528.0,3494.0,male,contributor
36240,0,12.0,38.0,male,non_reader
36241,0,323.0,1023.0,female,reader
36243,0,3455.0,7142.0,male,reader
36244,0,61.0,21.0,female,non_reader
36245,0,12.0,6.0,male,non_reader
36246,0,708.0,183.0,female,non_reader
36247,0,88.0,209.0,unknown,non_reader
36248,0,602.0,532.0,male,reader
36249,0,335.0,208.0,unknown,non_reader
36250,0,44.0,11.0,male,non_reader
36251,0,333.0,139.0,male,non_reader
36252,0,3.0,11.0,unknown,non_reader
36253,0,85.0,133.0,male,non_reader
36254,0,42.0,76.0,male,non_reader
36255,0,31.0,26.0,unknown,non_reader
36256,0,61.0,108.0,unknown,non_reader
36257,0,196.0,2547.0,unknown,reader
36258,0,13.0,5.0,unknown,new_user
36259,0,2426.0,2471.0,female,reader
36260,0,28.0,4.0,male,non_reader
36261,0,12.0,18.0,male,non_reader
36262,0,7.0,9.0,male,non_reader
36263,0,1259.0,985.0,male,reader
36264,0,16.0,2.0,male,non_reader
36265,0,112.0,250.0,unknown,reader
36266,0,49.0,103.0,unknown,non_reader
36267,0,7.0,4.0,unknown,new_user
36268,0,694.0,77.0,female,reader
36269,0,212.0,495.0,male,non_reader
36271,0,73.0,220.0,male,non_reader
36272,0,2.0,20.0,female,non_reader
36273,0,115.0,281.0,male,non_reader
36274,0,374.0,181.0,female,non_reader
36275,0,11.0,14.0,female,non_reader
36276,0,4.0,4.0,male,new_user
36277,0,8.0,10.0,female,new_user
36278,0,1749.0,430.0,male,reader
36279,0,147.0,162.0,male,non_reader
36281,0,411.0,1008.0,female,reader
36282,0,13.0,35.0,male,non_reader
36283,0,3246.0,4188.0,female,reader
36284,0,95.0,150.0,female,non_reader
36285,0,3.0,9.0,male,new_user
36286,0,19.0,14.0,male,non_reader
36287,0,6.0,45.0,unknown,non_reader
36288,0,496.0,798.0,male,reader
36289,0,5.0,17.0,unknown,non_reader
36290,0,1222.0,564.0,female,reader
36291,0,59.0,111.0,female,non_reader
36292,0,23.0,12.0,female,non_reader
36293,0,17447.0,17631.0,female,reader
36294,0,62.0,103.0,male,non_reader
36295,0,869.0,1700.0,male,reader
36296,0,5.0,7.0,female,non_reader
36297,0,131.0,123.0,male,non_reader
36298,0,181.0,143.0,unknown,non_reader
36299,0,31.0,98.0,male,non_reader
36300,0,137.0,197.0,male,contributor
36301,0,126.0,569.0,female,non_reader
36302,0,1732.0,3272.0,male,reader
36303,0,10.0,44.0,male,non_reader
36304,0,126.0,20.0,female,non_reader
36305,0,1057.0,721.0,male,reader
36306,0,22.0,4.0,unknown,new_user
36307,0,4289.0,1907.0,male,reader
36308,0,31.0,38.0,male,non_reader
36309,0,187.0,307.0,male,non_reader
36311,0,33.0,105.0,male,non_reader
36312,0,95.0,44.0,male,non_reader
36313,0,44.0,17.0,female,non_reader
36315,0,4.0,63.0,male,non_reader
36316,0,74.0,126.0,male,contributor
36317,0,83.0,18.0,unknown,non_reader
36318,0,312.0,259.0,female,reader
36319,0,8.0,2.0,female,new_user
36320,0,13.0,1.0,male,new_user
36321,0,63.0,25.0,male,non_reader
36322,0,42.0,51.0,unknown,non_reader
36323,0,317.0,121.0,unknown,non_reader
36324,0,14.0,4.0,male,non_reader
36325,0,10.0,62.0,male,non_reader
36326,0,49.0,19.0,male,non_reader
36327,0,50.0,223.0,male,non_reader
36328,0,35.0,44.0,unknown,non_reader
36329,0,20.0,64.0,unknown,reader
36330,0,131.0,35.0,female,non_reader
36331,0,86.0,166.0,female,reader
36332,0,36.0,11.0,female,non_reader
36333,0,1121.0,1339.0,male,reader
36334,0,48.0,13.0,male,non_reader
36335,0,32.0,2.0,female,new_user
36336,0,63.0,44.0,unknown,non_reader
36337,0,141.0,26.0,male,non_reader
36338,0,227.0,244.0,male,non_reader
36339,0,199.0,364.0,female,non_reader
36340,0,3.0,12.0,male,new_user
36341,0,30.0,70.0,female,non_reader
36342,0,142.0,145.0,male,non_reader
36344,0,4204.0,5018.0,male,reader
